categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
is_green,cslb,0.320411341,-0,True,-0,iguana,iguana,1811,True,True,0,0,1,1,1,mon,,conc,,,,yellow,iguana
is_black,cslb,0.3379196466,-0,True,-0,tarantula,tarantula,1486,True,True,1,0,2,0.88,0.88,mon,,conc,,,,yellow,tarantula
pos,manually_included,0.2886311348,-0,True,-0,paint,paint,37795,True,True,4,13,7,0.2222222222,0.3088624339,homonyms_only_different_pos,met non-met,abs-conc,577,551,,yellow,paint
is_black,cslb,0.308354489,-0,True,-0,slug,slug,4695,True,True,3,0,10,0.0909090909,0.2274911493,homonyms_also_same_pos,met,abs-conc,,,,yellow,slug
is_black,cslb,0.3148150479,-0,True,-0,spider,spider,37564,True,True,1,0,3,0.0869565217,0.1718426501,poly,met,abs-conc,607,526,,yellow,spider
is_yellow,cslb,0.360775199,-0,True,-0,pansy,pansy,730,True,True,2,0,3,0.5714285714,0.6010025063,poly,,conc,,,,yellow,pansy
is_black,cslb,0.2864812095,-0,True,-0,millipede,millipede,448,True,True,0,0,1,1,1,mon,met,conc,,,,yellow,millipede
is_green,cslb,0.2987635219,-0,True,-0,leek,leek,1874,True,True,1,0,2,0.2,0.2,mon,,conc,621,431,389,yellow,leek
red is_yellow is_red,cslb conceptnet veale_simile cslb_crowd_pos,0.2973023949,-0,True,-0,rose,rise,130468,True,True,10,16,27,0.125,0.2882828787,homonyms_only_different_pos,met non-met,abs-conc,608,556,,yellow,rise
yellow,conceptnet,0.3414509155,-0,True,-0,green,green,292969,True,True,8,0,14,0.1176470588,0.2754922144,homonyms_only_different_pos,non-met,abs-conc-n,460,583,225,yellow,green
red is_red,conceptnet veale_simile,0.2821987604,-0,True,-0,ruby,ruby,16054,True,True,1,0,4,0.1052631579,0.1832358674,poly,,abs-conc,594,445,397,yellow,ruby
red,conceptnet,0.3036778827,-0,True,-0,rubies,ruby,881,True,True,1,0,4,0.1052631579,0.1832358674,poly,,abs-conc,,,,yellow,ruby
is_green,cslb mcrae,0.3474881713,-0,True,neg-is_green-some,alligator,alligator,3779,True,True,1,0,3,0.1739130435,0.1739130435,poly,,abs-conc,624,442,,yellow,alligator
is_red,cslb veale_simile,0.2517836309,-0,True,-0,herring,herring,7294,True,True,1,0,2,0.1904761905,0.1904761905,poly,,conc,617,425,397,yellow,herring
is_green,cslb,0.3481056585,-0,True,-0,tortoise,tortoise,3936,True,True,0,0,1,1,1,mon,non-met,conc,602,415,,yellow,tortoise
is_green,cslb,0.3441681534,-0,True,-0,turtle,turtle,14449,True,True,0,0,4,0.2,0.2739130435,poly,,conc,644,509,,yellow,turtle
is_green,cslb,0.3465195951,-0,True,-0,caterpillar,caterpillar,4255,True,True,1,0,2,0.4,0.4,mon,,conc,586,457,,yellow,caterpillar
is_black,cslb,0.3226750644,-0,True,-0,raccoon,raccoon,2738,True,True,1,0,2,0.1666666667,0.1666666667,poly,,abs-conc,,,,yellow,raccoon
is_green,cslb,0.3228040081,-0,True,-0,lizard,lizard,10565,True,True,1,0,2,0.5,0.5,mon,,conc,588,483,,yellow,lizard
is_green,cslb,0.3532135044,-0,True,-0,toad,toad,6412,True,True,0,0,1,1,1,mon,,conc,568,516,,yellow,toad
green,conceptnet,0.3418348952,-0,True,-0,frogs,frog,11118,True,True,3,0,4,0.4210526316,0.4625199362,poly,,conc,,,,yellow,frog
is_green green,cslb conceptnet,0.3559591551,-0,True,-0,frog,frog,22515,True,True,3,0,4,0.4210526316,0.4625199362,poly,,conc,619,507,258,yellow,frog
is_yellow,cslb veale_simile,0.3945289034,-0,True,-0,daffodil,daffodil,759,True,True,0,0,1,1,1,mon,non-met,conc,595,404,,yellow,daffodil
black,conceptnet,0.3310939898,-0,True,-0,dog,dog,80291,True,True,3,3,8,0.2222222222,0.4336931264,homonyms_only_different_pos,met non-met,conc,610,598,169,yellow,dog
yellow,conceptnet,0.3794379945,-0,True,-0,corncob,corncob,128,True,True,0,0,1,1,1,mon,,conc,,,,yellow,corncob
green,conceptnet,0.355251032,-0,True,-0,weeds,weed,4116,True,True,1,0,4,0.2352941176,0.318627451,homonyms_only_different_pos,met,conc,,,,yellow,weed
is_red,cslb,0.2739746371,-0,True,-0,lips,lip,9324,True,True,2,0,5,0.1111111111,0.201643324,poly,non-met,abs-conc,,,,yellow,lip
is_red,cslb,0.3358766775,-0,True,-0,lipstick,lipstick,2129,True,True,0,0,3,0.1428571429,0.1428571429,mon,non-met,conc,,,,yellow,lipstick
is_black,cslb,0.3530643338,-0,True,-0,sheep,sheep,32022,True,True,2,0,3,0.48,0.5422222222,poly,non-met,conc,622,507,,yellow,sheep
is_yellow,cslb,0.3291812633,-0,True,-0,champagne,champagne,9305,True,True,1,0,2,0.2222222222,0.2222222222,mon,non-met,abs-n,,,,yellow,champagne
is_green,cslb,0.3233510766,-0,True,-0,gherkin,gherkin,167,True,True,1,0,2,0.2857142857,0.2857142857,mon,,conc,,,,yellow,gherkin
green,conceptnet,0.3061184244,-0,True,-0,limes,lime,1536,True,True,5,0,8,0.1739130435,0.3775651809,homonyms_also_same_pos,,abs-conc,,,,yellow,lime
is_green,cslb,0.4474238039,-0,True,-0,lime,lime,13357,True,True,5,0,8,0.1739130435,0.3775651809,homonyms_also_same_pos,,abs-conc,590,447,378,yellow,lime
is_yellow is_yellow,cslb manually_included,0.4568611895,-0,True,-0,marigold,marigold,998,True,True,0,0,1,1,1,mon,,conc,,,,yellow,marigold
is_red,cslb,0.3312920609,-0,True,-0,carnation,carnation,1636,True,True,1,0,3,0.0909090909,0.0909090909,homonyms_only_different_pos,,abs-conc,625,490,,yellow,carnation
is_black,cslb,0.3296648047,-0,True,-0,mussel,mussel,2046,True,True,1,0,2,0.2105263158,0.2105263158,mon,non-met,conc,618,396,414,yellow,mussel
is_red,cslb,0.2796929197,-0,True,-0,jam,jam,23933,True,True,6,4,11,0.1,0.1866547033,homonyms_also_same_pos,non-met,abs-conc,563,529,,yellow,jam
is_black,cslb,0.3752732013,-0,True,-0,cow,cow,15386,True,True,2,0,4,0.4137931034,0.5562885224,homonyms_only_different_pos,met non-met,conc,621,529,,yellow,cow
is_red,cslb,0.3553187784,-0,True,-0,squirrel,squirrel,7491,True,True,1,0,2,0.1739130435,0.1739130435,mon,non-met,abs-conc,612,511,,yellow,squirrel
is_yellow,cslb veale_simile,0.4368557905,-0,True,-0,buttercup,buttercup,903,True,True,0,0,1,1,1,mon,,conc,,,,yellow,buttercup
is_black,cslb,0.3617428782,-0,True,-0,skunk,skunk,2209,True,True,2,0,5,0.0909090909,0.238510101,homonyms_only_different_pos,,abs-conc,648,519,,yellow,skunk
yellow,conceptnet,0.3636518947,-0,True,-0,yolk,yolk,1751,True,True,1,0,2,0.7142857143,0.7142857143,mon,,conc,593,471,,yellow,yolk
blue,conceptnet,0.3777157666,-0,True,-0,violets,violet,1275,True,True,1,0,3,0.1,0.1,poly,non-met,abs-conc,,,,yellow,violet
is_black,cslb,0.3299283083,-0,True,-0,prune,prune,513,True,True,1,0,3,0.1818181818,0.1818181818,homonyms_only_different_pos,non-met,conc,611,444,347,yellow,prune
is_yellow,cslb,0.3996650476,-0,True,-0,goldfish,goldfish,1667,True,True,0,0,1,1,1,mon,,conc,,,,yellow,goldfish
is_red,veale_simile,0.3633632976,-0,True,-0,peony,peony,650,True,True,0,0,1,1,1,mon,,conc,,,,yellow,peony
is_green,cslb,0.3935019581,-0,True,-0,fern,fern,6639,True,True,0,0,1,1,1,mon,,conc,,,,yellow,fern
is_black,veale_simile,0.3780265173,-0,True,-0,sloe,sloe,174,True,True,1,0,3,0.2962962963,0.4454766919,mon,,conc,300,185,,yellow,sloe
is_red,veale_simile,0.3626297384,-0,True,-0,berry,berry,20292,True,True,1,0,4,0.3333333333,0.5127674258,poly,non-met,conc-n,573,470,289,yellow,berry
neighbors-200,wikipedia_sgns_model,0.5171297374,-0,True,-0,berries,berry,5586,True,True,1,0,4,0.3333333333,0.5127674258,poly,non-met,conc-n,,,,yellow,berry
is_green,cslb,0.423191977,-0,True,-0,eucalyptus,eucalyptus,5075,True,True,1,0,2,0.2,0.2,poly,,abs-conc,,,,yellow,eucalyptus
is_black,cslb,0.3661813369,-0,True,-0,raisin,raisin,1328,True,True,0,0,1,0.75,0.75,mon,non-met,conc,,,,yellow,raisin
black,conceptnet,0.3910128553,-0,True,-0,rice,rice,65319,True,True,1,0,5,0.1904761905,0.3726551227,poly,non-met,conc-n,608,548,,yellow,rice
yellow,conceptnet,0.4640138403,-0,True,-0,orchids,orchid,3940,True,True,0,0,1,1,1,poly,,conc,,,,yellow,orchid
is_green,cslb,0.3690028289,-0,True,-0,aubergine,aubergine,218,True,True,2,0,2,0.2105263158,0.2105263158,mon,non-met,conc,,,,yellow,aubergine
is_green,cslb,0.3973491411,-0,True,-0,seaweed,seaweed,2510,True,True,0,0,1,1,1,mon,,conc,593,478,,yellow,seaweed
is_yellow,veale_simile,0.4312099401,-0,True,-0,saffron,saffron,3363,True,True,2,0,3,0.0952380952,0.1322751323,poly,,abs-conc,,,,yellow,saffron
yellow,conceptnet,0.478074925,-0,True,-0,sunflowers,sunflower,786,True,True,0,0,1,1,1,mon,non-met,conc,,,,yellow,sunflower
is_yellow,cslb veale_simile,0.5161389644,-0,True,-0,sunflower,sunflower,4339,True,True,0,0,1,1,1,mon,non-met,conc,,,,yellow,sunflower
is_yellow,cslb veale_simile,0.4884309907,-0,True,-0,dandelion,dandelion,1318,True,True,0,0,1,1,1,mon,,conc,558,513,,yellow,dandelion
blue,conceptnet,0.3825895061,-0,True,-0,eggs,egg,47230,True,True,2,0,5,0.2,0.2239551084,poly,met non-met,conc,,,,yellow,egg
is_red,cslb veale_simile,0.3816508749,-0,True,-0,lobster,lobster,3817,True,True,1,0,2,0.2,0.2,poly,,conc,590,472,,yellow,lobster
is_green green,cslb conceptnet mcrae,0.3970345884,-0,True,neg-is_green-all,broccoli,broccoli,1397,True,True,1,0,2,0.2,0.2,mon,,conc,,,,yellow,broccoli
is_red,cslb,0.3906652317,-0,True,-0,geranium,geranium,772,True,True,0,0,1,1,1,mon,non-met,conc,,,,yellow,geranium
neighbors-200,wikipedia_sgns_model,0.457187169,-0,True,-0,geraniums,geranium,164,True,True,0,0,1,1,1,mon,non-met,conc,,,,yellow,geranium
black,conceptnet,0.3900256088,-0,True,-0,truffles,truffle,627,True,True,2,0,3,0.2222222222,0.2685185185,poly,,conc,,,,yellow,truffle
red,conceptnet,0.3047530228,-0,True,-0,wines,wine,15960,True,True,2,0,4,0.2,0.2,homonyms_only_different_pos,non-met,abs,,,,yellow,wine
is_red,cslb,0.3679999558,-0,True,-0,wine,wine,72076,True,True,2,0,4,0.2,0.2,homonyms_only_different_pos,non-met,abs,621,570,403,yellow,wine
is_green is_black,cslb,0.4216727498,-0,True,-0,olive,olive,22573,True,True,3,0,6,0.0909090909,0.2772883546,poly,non-met,abs-conc,618,444,458,yellow,olive
is_yellow,cslb cslb_crowd_pos,0.4223968913,-0,True,-0,cider,cider,3871,True,True,0,0,1,1,1,poly,non-met,abs,626,507,431,yellow,cider
green,conceptnet,0.4454485048,-0,True,-0,clover,clover,5033,True,True,0,0,1,1,1,poly,,conc,554,486,,yellow,clover
yellow,conceptnet,0.5283943795,-0,True,-0,flower,flower,42308,True,True,1,5,4,0.1176470588,0.2169934641,homonyms_only_different_pos,non-met,abs-conc,584,566,,yellow,flower
red green blue yellow,conceptnet,0.5322875155,-0,True,-0,flowers,flower,68399,True,True,1,5,4,0.1176470588,0.2169934641,homonyms_only_different_pos,non-met,abs-conc,,,,yellow,flower
red,conceptnet,0.3501507035,-0,True,-0,pomegranates,pomegranate,623,True,True,2,0,2,0.3333333333,0.3333333333,poly,,conc,,,,yellow,pomegranate
is_red,veale_simile,0.4665144473,-0,True,-0,pomegranate,pomegranate,1373,True,True,2,0,2,0.3333333333,0.3333333333,poly,,conc,,,,yellow,pomegranate
green,conceptnet,0.4276269504,-0,True,-0,artichokes,artichoke,267,True,True,1,0,2,0.2105263158,0.2105263158,poly,non-met,conc,,,,yellow,artichoke
is_green,cslb,0.4317279115,-0,True,-0,artichoke,artichoke,557,True,True,1,0,2,0.2105263158,0.2105263158,poly,non-met,conc,,,,yellow,artichoke
is_green,cslb,0.460291463,-0,True,-0,bean,bean,12162,True,True,2,0,5,0.2,0.230976431,poly,met non-met,conc,604,549,,yellow,bean
is_green is_yellow,mcrae,0.5206921049,-0,True,pos-is_yellow-some,beans,bean,12600,True,True,2,0,5,0.2,0.230976431,poly,met non-met,conc,,,,yellow,bean
is_green,cslb mcrae,0.4589611361,-0,True,neg-is_green-all,avocado,avocado,1305,True,True,2,0,3,0.3333333333,0.3333333333,mon,,conc,,,,yellow,avocado
is_yellow,cslb,0.4838159682,-0,True,-0,peach,peach,6726,True,True,2,0,5,0.0909090909,0.2615968324,homonyms_only_different_pos,,abs-conc,617,536,292,yellow,peach
neighbors-200,wikipedia_sgns_model,0.4855480464,-0,True,-0,peaches,peach,3166,True,True,2,0,5,0.0909090909,0.2615968324,homonyms_only_different_pos,,abs-conc,,,,yellow,peach
green,conceptnet,0.4346394095,-0,True,-0,pears,pear,2484,True,True,2,0,2,0.3333333333,0.3333333333,mon,non-met,conc,,,,yellow,pear
is_green,cslb,0.4719019934,-0,True,-0,pear,pear,4366,True,True,2,0,2,0.3333333333,0.3333333333,mon,non-met,conc,634,567,,yellow,pear
is_black is_red,cslb,0.4229841385,-0,True,-0,currant,currant,542,True,True,2,0,3,0.3333333333,0.4670531401,poly,non-met,conc,,,,yellow,currant
is_red,cslb veale_simile,0.4358696422,-0,True,-0,cherry,cherry,22512,True,True,3,0,5,0.0909090909,0.2215979826,homonyms_only_different_pos,,abs-conc,611,514,317,yellow,cherry
neighbors-200,wikipedia_sgns_model,0.4678950014,-0,True,-0,cherries,cherry,1959,True,True,3,0,5,0.0909090909,0.2215979826,homonyms_only_different_pos,,abs-conc,,,,yellow,cherry
is_green green,cslb conceptnet,0.4286781403,-0,True,-0,peas,pea,4728,True,True,1,0,3,0.1904761905,0.2461007591,poly,non-met,conc,,,,yellow,pea
is_yellow is_red,cslb,0.4646717369,-0,True,-0,nectarine,nectarine,101,True,True,1,0,2,0.3333333333,0.3333333333,mon,,conc,,,,yellow,nectarine
is_red,mcrae,0.3823408527,-0,True,neg-is_red-some,beets,beet,1374,True,True,1,0,2,0.2,0.2,poly,,conc,,,,yellow,beet
is_red,veale_simile,0.4073156006,-0,True,-0,beet,beet,2546,True,True,1,0,2,0.2,0.2,poly,,conc,645,497,,yellow,beet
is_yellow,cslb,0.4840082381,-0,True,-0,corn,corn,25435,True,True,3,0,9,0.0869565217,0.217582004,homonyms_also_same_pos,non-met,abs-conc,576,548,,yellow,corn
neighbors-200,wikipedia_sgns_model,0.4616914009,-0,True,-0,mangoes,mango,1104,True,True,2,0,2,0.3333333333,0.3333333333,poly,,conc,,,,yellow,mango
is_green is_yellow,cslb,0.4806569757,-0,True,-0,mango,mango,5074,True,True,2,0,2,0.3333333333,0.3333333333,poly,,conc,,,,yellow,mango
neighbors-200,wikipedia_sgns_model,0.4897067795,-0,True,-0,glochidion,glochidion,127,False,False,0,0,0,None,,,,-0,,,,yellow,glochidion
neighbors-200,wikipedia_sgns_model,0.4564856698,-0,True,-0,milk,milk,42123,True,True,2,4,7,0.2,0.4150793651,homonyms_only_different_pos,non-met,abs-conc-n,670,588,,yellow,milk
is_yellow,cslb,0.4869788858,-0,True,-0,plum,plum,5994,True,True,3,0,5,0.0909090909,0.1806298277,poly,,abs-conc,632,547,,yellow,plum
neighbors-200,wikipedia_sgns_model,0.491379849,-0,True,-0,plums,plum,1199,True,True,3,0,5,0.0909090909,0.1806298277,poly,,abs-conc,,,,yellow,plum
neighbors-200,wikipedia_sgns_model,0.4768634386,-0,True,-0,lavandula,lavandula,118,True,True,0,0,1,1,1,,,abs,,,,yellow,lavandula
is_green,cslb,0.4134458865,-0,True,-0,parsley,parsley,1638,True,True,1,0,2,0.2,0.2,mon,,conc,,,,yellow,parsley
neighbors-200,wikipedia_sgns_model,0.4605578573,-0,True,-0,pistachio,pistachio,469,True,True,2,0,2,0.3076923077,0.3076923077,poly,,conc,,,,yellow,pistachio
neighbors-200,wikipedia_sgns_model,0.4917738444,-0,True,-0,stanhopea,stanhopea,105,True,True,0,0,1,1,1,,,conc,,,,yellow,stanhopea
neighbors-200,wikipedia_sgns_model,0.4751494131,-0,True,-0,loquat,loquat,150,True,True,2,0,2,0.3333333333,0.3333333333,poly,,conc,,,,yellow,loquat
neighbors-200,wikipedia_sgns_model,0.4619008646,-0,True,-0,papaya,papaya,1259,True,True,1,0,2,0.3333333333,0.3333333333,poly,,conc,,,,yellow,papaya
neighbors-200,wikipedia_sgns_model,0.4823432768,-0,True,-0,photinia,photinia,119,True,True,0,0,1,1,1,,,abs,,,,yellow,photinia
neighbors-200,wikipedia_sgns_model,0.4577182254,-0,True,-0,mangifera,mangifera,235,True,True,0,0,1,1,1,,,abs,,,,yellow,mangifera
neighbors-200,wikipedia_sgns_model,0.4742967562,-0,True,-0,apricots,apricot,689,True,True,1,0,3,0.0909090909,0.1806298277,poly,,abs-conc,,,,yellow,apricot
is_yellow,cslb,0.5010987738,-0,True,-0,apricot,apricot,1446,True,True,1,0,3,0.0909090909,0.1806298277,poly,,abs-conc,638,428,386,yellow,apricot
neighbors-200,wikipedia_sgns_model,0.4577464197,-0,True,-0,cowpeas,cowpeas,131,True,True,0,0,3,0.1904761905,0.2461007591,,,conc,,,,yellow,cowpeas
is_yellow is_yellow,cslb veale_simile manually_included,0.5526086627,-0,True,-0,lemon,lemon,10273,True,True,4,0,5,0.08,0.1981184777,poly,non-met,abs-conc,608,518,280,yellow,lemon
neighbors-200,wikipedia_sgns_model,0.4616077876,-0,True,-0,peucedanum,peucedanum,102,False,False,0,0,0,None,,,,-0,,,,yellow,peucedanum
neighbors-200,wikipedia_sgns_model,0.4613734061,-0,True,-0,madhuca,madhuca,188,False,False,0,0,0,None,,,,-0,,,,yellow,madhuca
neighbors-200,wikipedia_sgns_model,0.4639658485,-0,True,-0,vanilla,vanilla,4623,True,True,3,0,5,0.0833333333,0.1217171717,poly,,abs-conc,,,,yellow,vanilla
neighbors-200,wikipedia_sgns_model,0.4697774225,-0,True,-0,mamey,mamey,115,True,True,1,0,2,0.3333333333,0.3333333333,,,conc,,,,yellow,mamey
neighbors-200,wikipedia_sgns_model,0.4602684877,-0,True,-0,huckleberries,huckleberry,103,True,True,2,0,3,0.3333333333,0.5169082126,mon,,conc,,,,yellow,huckleberry
neighbors-200,wikipedia_sgns_model,0.4952694164,-0,True,-0,lewisia,lewisia,101,True,True,0,0,1,1,1,,,abs,,,,yellow,lewisia
neighbors-200,wikipedia_sgns_model,0.4753568848,-0,True,-0,ageratina,ageratina,105,True,True,0,0,1,1,1,,,abs,,,,yellow,ageratina
neighbors-200,wikipedia_sgns_model,0.4635837331,-0,True,-0,drupes,drupe,298,True,True,0,0,1,1,1,mon,,conc,,,,yellow,drupe
neighbors-200,wikipedia_sgns_model,0.4626833069,-0,True,-0,pigweed,pigweed,106,True,True,2,0,3,0.2,0.4060606061,,,conc,,,,yellow,pigweed
neighbors-200,wikipedia_sgns_model,0.4727965194,-0,True,-0,tagetes,tagetes,157,False,False,0,0,0,None,,,,-0,,,,yellow,tagetes
is_green is_red,cslb,0.4567746641,-0,True,-0,jelly,jelly,4603,True,True,1,0,4,0.5,0.6174089069,poly,,conc,560,521,,yellow,jelly
is_black is_red,cslb veale_simile,0.4572137698,-0,True,-0,poppy,poppy,5245,True,True,0,0,1,1,1,mon,non-met,conc,,,,yellow,poppy
neighbors-200,wikipedia_sgns_model,0.4654303092,-0,True,-0,peanuts,peanut,4471,True,True,3,0,5,0.3333333333,0.4578627894,poly,,conc,,,,yellow,peanut
neighbors-200,wikipedia_sgns_model,0.5109558486,-0,True,-0,peanut,peanut,4305,True,True,3,0,5,0.3333333333,0.4578627894,poly,,conc,,,,yellow,peanut
neighbors-200,wikipedia_sgns_model,0.4883729027,-0,True,-0,dogwoods,dogwood,124,True,True,1,0,2,0.2,0.2,mon,,abs-conc,,,,yellow,dogwood
neighbors-200,wikipedia_sgns_model,0.5010352691,-0,True,-0,millefolium,millefolium,107,False,False,0,0,0,None,,,,-0,,,,yellow,millefolium
neighbors-200,wikipedia_sgns_model,0.4897785613,-0,True,-0,rhagoletis,rhagoletis,235,True,True,0,0,1,1,1,,,abs,,,,yellow,rhagoletis
neighbors-200,wikipedia_sgns_model,0.467616517,-0,True,-0,pecans,pecan,275,True,True,1,0,3,0.1904761905,0.2295482295,poly,,abs-conc,,,,yellow,pecan
neighbors-200,wikipedia_sgns_model,0.480478759,-0,True,-0,citrus,citrus,8613,True,True,1,0,2,0.3333333333,0.3333333333,homonyms_only_different_pos,non-met,conc,,,,yellow,citrus
blue is_blue,cslb conceptnet mcrae veale_simile,0.4529199393,-0,True,neg-is_blue-all,blueberry,blueberry,2067,True,True,1,0,2,0.347826087,0.347826087,mon,,conc,,,,yellow,blueberry
neighbors-200,wikipedia_sgns_model,0.4589424925,-0,True,-0,blackcurrant,blackcurrant,284,False,False,0,0,0,None,,poly,,-0,,,,yellow,blackcurrant
neighbors-200,wikipedia_sgns_model,0.4604531381,-0,True,-0,cereal,cereal,5197,True,True,2,0,4,0.2105263158,0.2832080201,poly,,conc,637,543,,yellow,cereal
neighbors-200,wikipedia_sgns_model,0.4935080803,-0,True,-0,edible,edible,7908,True,True,0,0,2,None,,mon,,conc,,,,yellow,edible
neighbors-200,wikipedia_sgns_model,0.4664315072,-0,True,-0,colocasia,colocasia,121,True,True,0,0,1,1,1,,,abs,,,,yellow,colocasia
neighbors-200,wikipedia_sgns_model,0.4971828924,-0,True,-0,coconut,coconut,10927,True,True,2,0,3,0.2105263158,0.2509161793,poly,,conc,,,,yellow,coconut
red green,conceptnet,0.4204439281,-0,True,-0,peppers,pepper,7195,True,True,2,0,6,0.2,0.3015151515,homonyms_only_different_pos,,conc,,,,yellow,pepper
is_red black,conceptnet veale_simile,0.4591518434,-0,True,-0,pepper,pepper,14198,True,True,2,0,6,0.2,0.3015151515,homonyms_only_different_pos,,conc,591,554,269,yellow,pepper
is_red,veale_simile,0.3974682106,-0,True,-0,beetroot,beetroot,334,True,True,1,0,2,0.1904761905,0.1904761905,poly,,conc,,,,yellow,beetroot
neighbors-200,wikipedia_sgns_model,0.4632691598,-0,True,-0,gooseberries,gooseberry,154,True,True,2,0,2,0.3333333333,0.3333333333,poly,,conc,,,,yellow,gooseberry
neighbors-200,wikipedia_sgns_model,0.5116867783,-0,True,-0,ginger,ginger,8122,True,True,2,0,6,0.1111111111,0.26541681,homonyms_only_different_pos,,abs-conc,522,455,,yellow,ginger
green,conceptnet,0.4602432127,-0,True,-0,salad,salad,4621,True,True,0,0,1,1,1,poly,non-met,conc,595,554,342,yellow,salad
red,conceptnet,0.3951659819,-0,True,-0,tomatoes,tomato,17974,True,True,2,0,2,0.2105263158,0.2105263158,poly,non-met,conc,,,,yellow,tomato
is_green is_red,cslb veale_simile,0.5446143011,-0,True,-0,tomato,tomato,5831,True,True,2,0,2,0.2105263158,0.2105263158,poly,non-met,conc,662,574,,yellow,tomato
neighbors-200,wikipedia_sgns_model,0.488710727,-0,True,-0,dogbane,dogbane,195,True,True,0,0,1,1,1,,,conc,,,,yellow,dogbane
neighbors-200,wikipedia_sgns_model,0.4565202723,-0,True,-0,herbs,herb,7745,True,True,2,0,2,0.2222222222,0.2222222222,mon,non-met,conc,,,,yellow,herb
neighbors-200,wikipedia_sgns_model,0.4631226009,-0,True,-0,shiitake,shiitake,194,True,True,0,0,1,1,1,,,conc,,,,yellow,shiitake
neighbors-200,wikipedia_sgns_model,0.5149563726,-0,True,-0,calycina,calycina,105,False,False,0,0,0,None,,,,-0,,,,yellow,calycina
neighbors-200,wikipedia_sgns_model,0.4791987526,-0,True,-0,melons,melon,871,True,True,1,0,2,0.3636363636,0.3636363636,poly,,conc,,,,yellow,melon
is_green is_yellow,cslb,0.5114238514,-0,True,-0,melon,melon,2295,True,True,1,0,2,0.3636363636,0.3636363636,poly,,conc,,441,,yellow,melon
neighbors-200,wikipedia_sgns_model,0.4613905226,-0,True,-0,lemongrass,lemongrass,199,True,True,0,0,2,0.1904761905,0.1904761905,,,abs-conc,,,,yellow,lemongrass
neighbors-200,wikipedia_sgns_model,0.4969382285,-0,True,-0,melilotus,melilotus,100,True,True,0,0,1,1,1,,,conc,,,,yellow,melilotus
is_yellow is_red,cslb,0.4828016425,-0,True,-0,grapefruit,grapefruit,1273,True,True,1,0,2,0.3076923077,0.3076923077,mon,,conc,,,,yellow,grapefruit
neighbors-200,wikipedia_sgns_model,0.4572485956,-0,True,-0,sweet,sweet,47334,True,True,5,0,16,0.1111111111,0.2261904762,homonyms_only_different_pos,met non-met,abs-conc-n,463,570,,yellow,sweet
neighbors-200,wikipedia_sgns_model,0.4921149223,-0,True,-0,allspice,allspice,232,True,True,2,0,3,0.1739130435,0.371463078,mon,,conc,,,,yellow,allspice
is_red,cslb,0.4014589018,-0,True,-0,ketchup,ketchup,1311,True,True,0,0,1,1,1,mon,non-met,conc,,,,yellow,ketchup
neighbors-200,wikipedia_sgns_model,0.5009736485,-0,True,-0,echinocereus,echinocereus,119,True,True,0,0,1,1,1,,,abs,,,,yellow,echinocereus
neighbors-200,wikipedia_sgns_model,0.4756928492,-0,True,-0,guava,guava,947,True,True,2,0,3,0.3333333333,0.5299145299,poly,,conc,,,,yellow,guava
red is_green is_yellow green is_red,cslb conceptnet mcrae veale_simile,0.4884679418,-0,True,pos-is_red-some,apple,apple,48472,True,True,1,0,2,0.32,0.32,poly,non-met,conc,620,598,211,yellow,apple
red green yellow,conceptnet,0.5016352877,-0,True,-0,apples,apple,11956,True,True,1,0,2,0.32,0.32,poly,non-met,conc,,,,yellow,apple
neighbors-200,wikipedia_sgns_model,0.5073541097,-0,True,-0,leucaena,leucaena,112,True,True,0,0,1,1,1,,,abs,,,,yellow,leucaena
neighbors-200,wikipedia_sgns_model,0.4725174121,-0,True,-0,passionfruit,passionfruit,154,False,False,0,0,0,None,,,,-0,,,,yellow,passionfruit
is_yellow,cslb,0.4540472488,-0,True,-0,cheese,cheese,21839,True,True,2,0,4,0.2222222222,0.2361111111,poly,non-met,conc,624,588,211,yellow,cheese
is_green,cslb,0.4721627571,-0,True,-0,spinach,spinach,1607,True,True,1,0,2,0.2,0.2,mon,,conc,589,452,,yellow,spinach
neighbors-200,wikipedia_sgns_model,0.4794849057,-0,True,-0,carrots,carrot,2038,True,True,2,0,4,0.0952380952,0.1915065441,poly,non-met,abs-conc,,,,yellow,carrot
neighbors-200,wikipedia_sgns_model,0.4822285687,-0,True,-0,carrot,carrot,2821,True,True,2,0,4,0.0952380952,0.1915065441,poly,non-met,abs-conc,622,539,,yellow,carrot
yellow,conceptnet,0.5064126111,-0,True,-0,bananas,banana,5137,True,True,2,0,2,0.380952381,0.380952381,mon,,conc,,,,yellow,banana
is_green is_yellow yellow,cslb conceptnet mcrae veale_simile,0.5189990337,-0,True,pos-is_yellow-all,banana,banana,10769,True,True,2,0,2,0.380952381,0.380952381,mon,,conc,633,576,,yellow,banana
neighbors-200,wikipedia_sgns_model,0.4790724721,-0,True,-0,cucurbits,cucurbit,122,True,True,0,0,1,1,1,,,abs,,,,yellow,cucurbit
